file_number,message_id,topic,link,domain,top_level_domain
600664,message #189825,Generate one pdf with many reports??,http://www.eclipse.org/birt/2005/design,www.eclipse.org,org
600719,message #189840,unresolved breakpoints debugging a plugin,https://bugs.eclipse.org/bugs/show_bug.cgi?id=172722,bugs.eclipse.org,org
600726,message #189841,plugin written in Swing ?,http://www-106.ibm.com/developerworks/opensource/library/os-swing/,www-106.ibm.com,com
600726,message #189841,plugin written in Swing ?,http://www.eclipse.org/eclipse/faq/eclipse-faq.html,www.eclipse.org,org
600726,message #189841,plugin written in Swing ?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=50522,bugs.eclipse.org,org
600734,message #189845,Cannot step in debugged apps,http://java.sun.com/,java.sun.com,com
600734,message #189845,Cannot step in debugged apps,http://java.sun.com/cgi-bin/bugreport.cgi,java.sun.com,com
600744,message #189847,How do I hide the geoshape contributions to DiagramEditPart?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=178529,bugs.eclipse.org,org
600758,message #189849,[ Eclipse 3.0 M6 ] - Failed to install AspectJ / AJDT,http://www.eclipse.org/ajdt/,www.eclipse.org,org
600758,message #189849,[ Eclipse 3.0 M6 ] - Failed to install AspectJ / AJDT,http://www.bodden.de,www.bodden.de,de
600788,message #189853,Toolbar button with a dropdown menu,http://www.eclipse.org/articles/article.php?file=Article-action-contribution/index.html,www.eclipse.org,org
600788,message #189853,Toolbar button with a dropdown menu,https://bugs.eclipse.org/bugs/show_bug.cgi?id=165753,bugs.eclipse.org,org
600788,message #189853,Toolbar button with a dropdown menu,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/workbench_basicext_actionSets.htm,help.eclipse.org,org
600793,message #189858,Eclipse freezes when using :: operator,http://wiki.eclipse.org/index.php/CDT/planning/4.0Plan,wiki.eclipse.org,org
600823,message #189864,"Eclipse (XML,JSP) Colorer support for 3.0 M5 or higher?",http://colorer.sourceforge.net,colorer.sourceforge.net,net
600879,message #189874,Strange error with indentation in the Java editor,http://www.myeclipseide.com/index.php?name=PNphpBB2&file=viewtopic&t=4982,www.myeclipseide.com,com
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/viewcvs/index.cgi/source/?cvsroot=3DBIRT_Project&o=,dev.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/viewcvs/index.cgi/source/?cvsroot=3DBIRT_P=,dev.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/view=,dev.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/viewcvs/index.cgi/source/?cvsroot=BIRT_Project&only_with_tag=BIRT_2_1_0_Branch,dev.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://www.eclipse.org/birt/phoenix/build/buildInstructions.php,www.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/viewcvs/index.cgi/source/?cvsroot=BIRT_Project&only_w,dev.eclipse.org,org
600903,message #189878,Where do I get source code for ViewerServlet??,http://dev.eclipse.org/viewcvs/index.cgi/source/?cvsroot=BIRT_Project&only_,dev.eclipse.org,org
600911,message #189881,[Announce] GMF 2.1.0RC2 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=2.1.0RC2,www.eclipse.org,org
600911,message #189881,[Announce] GMF 2.1.0RC2 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=S200805281359#S200805281359,www.eclipse.org,org
600932,message #189888,WebLogic Server 9.0 starts; then mysteriously stops!,http://download.eclipse.org/webtools/downloads/drops/R1.5/R-1.5.3-200702082048/,download.eclipse.org,org
600932,message #189888,WebLogic Server 9.0 starts; then mysteriously stops!,http://java.sun.com/,java.sun.com,com
600932,message #189888,WebLogic Server 9.0 starts; then mysteriously stops!,http://java.sun.com/cgi-bin/bugreport.cgi,java.sun.com,com
600932,message #189888,WebLogic Server 9.0 starts; then mysteriously stops!,http://forums.bea.com/bea/thread.jspa?threadID=400003839&;tstart=0&mod=1179179236840,forums.bea.com,com
600942,message #189889,[Announce] GMF 2.1.0RC2 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=2.1.0RC2,www.eclipse.org,org
600942,message #189889,[Announce] GMF 2.1.0RC2 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=S200805272112#S200805272112,www.eclipse.org,org
600987,message #189896,inferring an XML schema from instance data,https://bugs.eclipse.org/bugs/show_bug.cgi?id=107499,bugs.eclipse.org,org
601017,message #189902,xmlbeans,http://commerce.bea.com/showproduct.jsp?family=WLW&major=9.2&minor=0&DL=www_Workshop_for_WebLogic_icon&WT.ac=DL_www_Workshop_for_WebLogic_icon,commerce.bea.com,com
601017,message #189902,xmlbeans,http://www.theserverside.com/tt/articles/article.tss?l=BindingXMLJava,www.theserverside.com,com
601017,message #189902,xmlbeans,http://dev.eclipse.org/viewcvs/indextools.cgi/*checkout*/org.eclipse.emf/doc/org.eclipse.emf.doc/tutorials/xlibmod/xlibmod.html,dev.eclipse.org,org
601056,message #189910,Report Paramters,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12344.html,dev.eclipse.org,org
601182,message #189946,"What is ""Unqualified access to the field""?",http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.jdt.doc.user/reference/preferences/java/compiler/ref-preferences-errors-warnings.htm,help.eclipse.org,org
601239,message #189954,How can I set Eclipse to give me a warning on this error?,http://jan.vegetband.cz,jan.vegetband.cz,cz
601247,message #189957,How to choose between two Reference based links with the same target feature?,http://img140.imageshack.us/my.php?image=defaultfq3.gif,img140.imageshack.us,us
601247,message #189957,How to choose between two Reference based links with the same target feature?,http://img140.imageshack.us/img140/2780/defaultfq3.th.gif,img140.imageshack.us,us
601247,message #189957,How to choose between two Reference based links with the same target feature?,http://img604.imageshack.us/content.php?page=blogpost&files=img140/2780/defaultfq3.gif,img604.imageshack.us,us
601247,message #189957,How to choose between two Reference based links with the same target feature?,http://imageshack.us/img/butansn.png,imageshack.us,us
601247,message #189957,How to choose between two Reference based links with the same target feature?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=236387,bugs.eclipse.org,org
601278,message #189962,Plugin Fragment & External Jars,http://www.qualityeclipse.com/,www.qualityeclipse.com,com
601369,message #189983,org.eclipse.wst.wsdl.internal.impl.ExtensibleElementImpl  error?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=145413,bugs.eclipse.org,org
601495,message #190035,"BUG?  Works on sun compiler, but not in eclipse...",http://www.frams.alife.pl/,www.frams.alife.pl,pl
601500,message #190043,Eclipse often hangs after debugging,http://www.yagarto.de,www.yagarto.de,de
601500,message #190043,Eclipse often hangs after debugging,http://www.autometer.de/files/Eclipse_Stack_20070424-1857.txt,www.autometer.de,de
601541,message #190053,debugging using gdb on target,http://bugs.eclipse.org/bugs,bugs.eclipse.org,org
601732,message #190117,Content assist not consistently working in detail pane and display view during debugging.,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
601773,message #190129,Is there an indexed archive for this newsgroup?,http://www.jibeinc.com,www.jibeinc.com,com
601808,message #190135,Upgrading Ant in Eclipse,http://help.eclipse.org/help32/index.jsp?topic=/org.eclipse.platform.doc.user/tasks/tasks-ant-version.htm,help.eclipse.org,org
601808,message #190135,Upgrading Ant in Eclipse,https://bugs.eclipse.org/bugs/show_bug.cgi?id=137980,bugs.eclipse.org,org
601825,message #190141,Re: [gmf-releng] Customising OutLine View,https://dev.eclipse.org/mailman/listinfo/gmf-releng,dev.eclipse.org,org
601825,message #190141,Re: [gmf-releng] Customising OutLine View,http://www.eclipse.org/modeling,www.eclipse.org,org
601825,message #190141,Re: [gmf-releng] Customising OutLine View,http://wiki.eclipse.org/index.php/User:Nickb,wiki.eclipse.org,org
601825,message #190141,Re: [gmf-releng] Customising OutLine View,https://bugs.eclipse.org/bugs/show_bug.cgi?id=206778,bugs.eclipse.org,org
601849,message #190146,IFIleEditorInput MIA in 3M6?,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-ui-home/rcp-proposal/rich_client_platform_facilities.html,dev.eclipse.org,org
601855,message #190150,Drag and drop from palette and view,http://www.eclipse.org/articles/Article-GEF-dnd/GEF-dnd.html,www.eclipse.org,org
601975,message #190182,How to get the location of the mouse in the editor canvas,http://dev.eclipse.org/newslists/news.eclipse.tools.gef/msg02705.html,dev.eclipse.org,org
601993,message #190198,Help with Navigator?,http://www.eclipse.org/articles/treeviewer-cg/TreeViewerArticle.htm,www.eclipse.org,org
602013,message #190207,Eclipse3.0 GA,http://eclipse.org/eclipse/development/eclipse_project_plan_3_0.html#Milestones,eclipse.org,org
602049,message #190213,PropertyView Customization,http://wiki.eclipse.org/GMF_Propsheet_Customization,wiki.eclipse.org,org
602063,message #190219,Problem with  WebViewerExample,http://www.eclipse.org/birt/phoenix/deploy/viewerSetup.php#jboss,www.eclipse.org,org
602063,message #190219,Problem with  WebViewerExample,http://www.eclipse.org/birt/phoenix/community.php,www.eclipse.org,org
602102,message #190230,How to detect a malformed SVG image,http://www.etish.org,www.etish.org,org
602102,message #190230,How to detect a malformed SVG image,http://www.brs4etish.blogspot.com,www.brs4etish.blogspot.com,blogspot.com
602102,message #190230,How to detect a malformed SVG image,https://useme.dev.java.net,useme.dev.java.net,net
602160,message #190252,How to dispose of  SWTImage objects?,http://www.etish.org,www.etish.org,org
602160,message #190252,How to dispose of  SWTImage objects?,http://www.brs4etish.blogspot.com,www.brs4etish.blogspot.com,blogspot.com
602160,message #190252,How to dispose of  SWTImage objects?,https://useme.dev.java.net,useme.dev.java.net,net
602243,message #190278,CDT Navigation doesn't work at all for OpenCV,http://opencv.org,opencv.org,org
602243,message #190278,CDT Navigation doesn't work at all for OpenCV,http://download.eclipse.org/tools/cdt/builds/4.0.0/index.html,download.eclipse.org,org
602272,message #190286,Error Loading Custom Taglet,http://oss.software.ibm.com/icu4j,oss.software.ibm.com,com
602349,message #190309,Drill throughs showing server information in url,https://myserver.org/birt-viewer/frameset?__report=%2Fusr%2Flocal%2Ftomcat%2Fwebapps%2Fbirt-viewer%2/myreport.rptdesign,myserver.org,org
602409,message #190323,Looking for Simple Eclipse-WTP JSP Tutorial,http://www.eclipse.org/downloads/download.php?r=1&file=/technology/phoenix/demos/install-wtp/install-wtp.html,www.eclipse.org,org
602448,message #190335,No more handles [gtk_init_check() failed],http://www.eclipse.org/tptp/home/downloads/releasenotes/releasenotes4_3_0.html#4_CTI_4,www.eclipse.org,org
602504,message #190345,[JOB] Seeking Sr. Eclipse Developer,http://www.genuitec.com,www.genuitec.com,com
602545,message #190354,eclipse empty progress tooltip gets in the way,https://bugs.eclipse.org/bugs/show_bug.cgi?id=51157,bugs.eclipse.org,org
602589,message #190364,"Reminder: DSDP-TM Monthly Phone Call Wed, 2-May at 9am PST",http://wiki.eclipse.org/index.php/DSDP/TM/Phone_Meeting_2-May-2007,wiki.eclipse.org,org
602589,message #190364,"Reminder: DSDP-TM Monthly Phone Call Wed, 2-May at 9am PST",http://wiki.eclipse.org/index.php/DSDP/TM/Phone_Meeting_6-Jun-2007,wiki.eclipse.org,org
602589,message #190364,"Reminder: DSDP-TM Monthly Phone Call Wed, 2-May at 9am PST",http://www.eclipse.org/dsdp/tm,www.eclipse.org,org
602618,message #190379,M4 unreachable catch statements,http://www.bodden.de,www.bodden.de,de
602618,message #190379,M4 unreachable catch statements,http://bodden.de/projects/php/,bodden.de,de
602635,message #190383,popupPredefinedItem remove fails,http://dev.eclipse.org/newslists/news.eclipse.modeling.gmf/msg11602.html,dev.eclipse.org,org
602666,message #190394,Eclipse & Java,http://www.eclipse.org/downloads/index.php,www.eclipse.org,org
602689,message #190400,Taipan example diagnosis,http://wiki.eclipse.org/index.php/GMF_Tutorial,wiki.eclipse.org,org
602689,message #190400,Taipan example diagnosis,http://www.opera.com/mail/,www.opera.com,com
602736,message #190418,Error Installing a Plugin,https://bugs.eclipse.org/bugs/show_bug.cgi?id=170402,bugs.eclipse.org,org
602783,message #190427,compile with java 1.5 beta,http://www.genady.net/forum/viewforum.php?f=6,www.genady.net,net
602783,message #190427,compile with java 1.5 beta,http://www.genady.net/,www.genady.net,net
602802,message #190439,can u giude me?????,http://www.eclipse.org/articles/,www.eclipse.org,org
602810,message #190444,Macros in Eclipse,https://bugs.eclipse.org/bugs/show_bug.cgi?id=37936,bugs.eclipse.org,org
602810,message #190444,Macros in Eclipse,http://sourceforge.net/projects/sunshade,sourceforge.net,net
602810,message #190444,Macros in Eclipse,http://sunshade.sourceforge.net/update,sunshade.sourceforge.net,net
602952,message #190498,Commenting Ant files,https://bugs.eclipse.org/bugs/show_bug.cgi?id=41118,bugs.eclipse.org,org
602978,message #190506,Dali plugin (JPA),http://www.eclipse.org/dali/gettingstarted.html,www.eclipse.org,org
603007,message #190514,Problem with command line update manager,http://update.eclipse.org/updates/,update.eclipse.org,org
603007,message #190514,Problem with command line update manager,http://update.eclipse.org/updates/plugins/org.eclipse.draw2d_3.1.0.jar,update.eclipse.org,org
603007,message #190514,Problem with command line update manager,http://update.eclipse.org/updates/3.0,update.eclipse.org,org
603038,message #190521,Default system icons,http://www.vbaccelerator.com/iconlib.htm,www.vbaccelerator.com,com
603083,message #190536,JDK 1.5 plugin updated for JDK1.5.0-beta,http://www.genady.net/forum/viewtopic.php?t=57,www.genady.net,net
603083,message #190536,JDK 1.5 plugin updated for JDK1.5.0-beta,http://www.genady.net/forum/viewforum.php?f=6,www.genady.net,net
603083,message #190536,JDK 1.5 plugin updated for JDK1.5.0-beta,http://www.genady.net/forum/viewtopic.php?t=33,www.genady.net,net
603083,message #190536,JDK 1.5 plugin updated for JDK1.5.0-beta,http://www.genady.net/,www.genady.net,net
603091,message #190537,MANIFEST.MF?,http://www.eclipse.org/articles/Article-RCP-2/tutorial2.html,www.eclipse.org,org
603116,message #190542,CDT 4.0 RC0 is now available,http://www.eclipse.org/cdt,www.eclipse.org,org
603135,message #190550,Hotkey to switch between .h and .cpp files,http://www.lorenzobettini.it,www.lorenzobettini.it,it
603135,message #190550,Hotkey to switch between .h and .cpp files,http://www.purplesucker.com,www.purplesucker.com,com
603135,message #190550,Hotkey to switch between .h and .cpp files,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
603135,message #190550,Hotkey to switch between .h and .cpp files,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
603135,message #190550,Hotkey to switch between .h and .cpp files,http://www.gnu.org/software/src-highlite,www.gnu.org,org
603135,message #190550,Hotkey to switch between .h and .cpp files,http://www.gnu.org/software/gengetopt,www.gnu.org,org
603135,message #190550,Hotkey to switch between .h and .cpp files,http://www.gnu.org/software/gengen,www.gnu.org,org
603135,message #190550,Hotkey to switch between .h and .cpp files,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
603135,message #190550,Hotkey to switch between .h and .cpp files,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
603157,message #190554,how do I use the field images in ISharedImages?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=82006,bugs.eclipse.org,org
603192,message #190567,how to set multiple classpaths?,http://www.eclipsezone.com/articles/eclipse-vms/,www.eclipsezone.com,com
603204,message #190569,Building GEF,http://people.redhat.com/aluchko/eclipse-gef-3.1.0-1.src.rpm,people.redhat.com,com
603216,message #190582,Obtain Selection of a JFace Viewer within a wizard,http://www.eclipse.org/articles/Article-WorkbenchSelections/article.html,www.eclipse.org,org
603229,message #190583,Error while buiding BIRT,http://www.eclipse.org/birt/phoenix/build/buildInstructions.php,www.eclipse.org,org
603268,message #190590,Change font size in Java (source code) editor ?,http://www.lorenzobettini.it,www.lorenzobettini.it,it
603268,message #190590,Change font size in Java (source code) editor ?,http://www.purplesucker.com,www.purplesucker.com,com
603268,message #190590,Change font size in Java (source code) editor ?,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
603268,message #190590,Change font size in Java (source code) editor ?,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
603268,message #190590,Change font size in Java (source code) editor ?,http://www.gnu.org/software/src-highlite,www.gnu.org,org
603268,message #190590,Change font size in Java (source code) editor ?,http://www.gnu.org/software/gengetopt,www.gnu.org,org
603268,message #190590,Change font size in Java (source code) editor ?,http://www.gnu.org/software/gengen,www.gnu.org,org
603268,message #190590,Change font size in Java (source code) editor ?,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
603268,message #190590,Change font size in Java (source code) editor ?,http://ubuntuforums.org/archive/index.php/t-16083.html,ubuntuforums.org,org
603268,message #190590,Change font size in Java (source code) editor ?,http://dev.eclipse.org/newslists/news.eclipse.tools/msg37977.html,dev.eclipse.org,org
603338,message #190604,3.1 M4 - Collapsible sections in preferences - what is your take ?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=68684,bugs.eclipse.org,org
603338,message #190604,3.1 M4 - Collapsible sections in preferences - what is your take ?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=81850,bugs.eclipse.org,org
603440,message #190635,Installing features from ZIPs,http://www.eclipse.org/swt/eclipse.php,www.eclipse.org,org
603440,message #190635,Installing features from ZIPs,http://www.cs.umanitoba.ca/~eclipse/,www.cs.umanitoba.ca,ca
603528,message #190654,Search for references sometimes fails,https://bugs.eclipse.org/bugs/show_bug.cgi?id=81556,bugs.eclipse.org,org
603528,message #190654,Search for references sometimes fails,http://www.genady.net/,www.genady.net,net
603533,message #190658,M6 at Linux don't work,http://www.bisoft.de,www.bisoft.de,de
603533,message #190658,M6 at Linux don't work,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#konquerorUnzip,dev.eclipse.org,org
603572,message #190667,where is the archives of this group,http://www.eclipse.org/newsgroups/,www.eclipse.org,org
603586,message #190669,Integration between Graphical editor and outline view,https://bugs.eclipse.org/bugs/show_bug.cgi?id=206778,bugs.eclipse.org,org
603586,message #190669,Integration between Graphical editor and outline view,http://www.eclipse.org/legal/epl-v10.html,www.eclipse.org,org
603602,message #190673,Jboss Integration,http://www.eclipse.org/birt/phoenix/deploy/viewerSetup.php#jboss,www.eclipse.org,org
603610,message #190677,DiagramUpdateCommand,http://help.eclipse.org/help32/topic/org.eclipse.gmf.doc/howto/diagram/howto,help.eclipse.org,org
603628,message #190683,interactivity on chart legend: expression to get group data,http://www.google.com?group=A,www.google.com,com
603628,message #190683,interactivity on chart legend: expression to get group data,http://www.google.com?group=B,www.google.com,com
603628,message #190683,interactivity on chart legend: expression to get group data,http://www.google.com?group=C,www.google.com,com
603651,message #190687,Problems running Eclipse 3.0M6,http://www.eclipse.org/search/search.cgi,www.eclipse.org,org
603651,message #190687,Problems running Eclipse 3.0M6,http://www.eclipse.org/eclipse/faq/eclipse-faq.html#users_3,www.eclipse.org,org
603669,message #190698,Create a new server,http://www.eclipse.org/downloads/download.php?file=/technology/phoenix/demos/install-wtp/install-wtp.html,www.eclipse.org,org
603686,message #190714,Tomcat Server fails to start in profile mode.,https://bugs.eclipse.org/bugs/show_bug.cgi?id=174863,bugs.eclipse.org,org
603739,message #190735,How to make editor aware of model changes?,http://www.etish.org,www.etish.org,org
603739,message #190735,How to make editor aware of model changes?,http://www.brs4etish.blogspot.com,www.brs4etish.blogspot.com,blogspot.com
603739,message #190735,How to make editor aware of model changes?,https://useme.dev.java.net,useme.dev.java.net,net
603740,message #190736,Exemples,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/dev.html#snippets,dev.eclipse.org,org
603778,message #190741,How to obtain the total number of lines in source code ?,http://metrics.sourceforge.net/,metrics.sourceforge.net,net
603778,message #190741,How to obtain the total number of lines in source code ?,http://www.lorenzobettini.it,www.lorenzobettini.it,it
603778,message #190741,How to obtain the total number of lines in source code ?,http://www.purplesucker.com,www.purplesucker.com,com
603778,message #190741,How to obtain the total number of lines in source code ?,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
603778,message #190741,How to obtain the total number of lines in source code ?,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
603778,message #190741,How to obtain the total number of lines in source code ?,http://www.gnu.org/software/src-highlite,www.gnu.org,org
603778,message #190741,How to obtain the total number of lines in source code ?,http://www.gnu.org/software/gengetopt,www.gnu.org,org
603778,message #190741,How to obtain the total number of lines in source code ?,http://www.gnu.org/software/gengen,www.gnu.org,org
603778,message #190741,How to obtain the total number of lines in source code ?,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
603804,message #190750,Cannot find cdt.managedbuilder.ui.newWizardPage,http://www.eclipse.org/cdt,www.eclipse.org,org
603818,message #190756,Executing Eclipse,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#gtkstartup,dev.eclipse.org,org
603874,message #190775,WS-I Validator outside of Eclipse,https://bugs.eclipse.org/bugs/show_bug.cgi?id=179722,bugs.eclipse.org,org
603915,message #190789,Side-affixed border and a compartment problem,https://bugs.eclipse.org/bugs/show_bug.cgi?id=181760,bugs.eclipse.org,org
603924,message #190795,bison and flex files,http://www.lorenzobettini.it,www.lorenzobettini.it,it
603924,message #190795,bison and flex files,http://www.purplesucker.com,www.purplesucker.com,com
603924,message #190795,bison and flex files,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
603924,message #190795,bison and flex files,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
603924,message #190795,bison and flex files,http://www.gnu.org/software/src-highlite,www.gnu.org,org
603924,message #190795,bison and flex files,http://www.gnu.org/software/gengetopt,www.gnu.org,org
603924,message #190795,bison and flex files,http://www.gnu.org/software/gengen,www.gnu.org,org
603924,message #190795,bison and flex files,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
603924,message #190795,bison and flex files,http://www.eclipse.org/cdt,www.eclipse.org,org
603977,message #190813,IDE for struts-enabled web application,http://download.eclipse.org/webtools/downloads/drops/R1.5/R-1.5.3-200702082048/,download.eclipse.org,org
603983,message #190816,Passing variables,http://www.geocities.com/emfrilingos/tm/datecalc.html,www.geocities.com,com
604010,message #190821,"Web Services Explorer, a blank browser screen",http://www.eclipse.org/webtools/community/communityresources.html#ws,www.eclipse.org,org
604010,message #190821,"Web Services Explorer, a blank browser screen",http://www.karakas-online.de/forum/viewtopic.php?t=4267,www.karakas-online.de,de
604010,message #190821,"Web Services Explorer, a blank browser screen",http://www.eclipse.org/swt/faq.php#browserlinux,www.eclipse.org,org
604028,message #190825,ClassName at localhost xxxx contains obsolete methods,http://dev.eclipse.org/newslists/news.eclipse.platform/msg12810.html,dev.eclipse.org,org
604051,message #190831,EclipseCon 2007,http://www.eclipsecon.org/2007,www.eclipsecon.org,org
604094,message #190852,[Announce] GMF 2.1.0RC3 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=2.1.0RC3,www.eclipse.org,org
604094,message #190852,[Announce] GMF 2.1.0RC3 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=S200806031803#S200806031803,www.eclipse.org,org
604094,message #190852,[Announce] GMF 2.1.0RC3 is available,http://download.eclipse.org/modeling/gmf/updates/milestones/,download.eclipse.org,org
604094,message #190852,[Announce] GMF 2.1.0RC3 is available,http://www.eclipse.org/modeling/gmf/news/relnotes.php?project=gmf&version=2.1,www.eclipse.org,org
604094,message #190852,[Announce] GMF 2.1.0RC3 is available,http://www.eclipse.org/modeling/gmf/downloads/?project=gmf&a;mp;showAll=1&hlbuild=,www.eclipse.org,org
604140,message #190862,C: no output in console,http://www.shemes.com/,www.shemes.com,com
604140,message #190862,C: no output in console,http://www.eclipse.org/cdt,www.eclipse.org,org
604140,message #190862,C: no output in console,http://download.eclipse.org/tools/cdt/docs/tutorials/import_managed_tutorial/cdt_w_import.htm,download.eclipse.org,org
604140,message #190862,C: no output in console,http://bugs.kde.org/show_bug.cgi?id=145183,bugs.kde.org,org
604178,message #190867,New features of eclipse 3.2,http://download.eclipse.org/eclipse/downloads/drops/R-3.2-200606291905/new_noteworthy/eclipse-news.html,download.eclipse.org,org
604178,message #190867,New features of eclipse 3.2,http://www.eclipse.org/eclipse/development/,www.eclipse.org,org
