file_number,message_id,topic,link,domain,top_level_domain
901294,message #278513,"Newbie, Debugging in Eclipse3.0",http://www.eclipse.org/documentation/main.html,www.eclipse.org,org
901294,message #278513,"Newbie, Debugging in Eclipse3.0",http://www.opera.com/m2/,www.opera.com,com
901294,message #278513,"Newbie, Debugging in Eclipse3.0",http://www.eclipse.org/documentation/pdf/org.eclipse.jdt.doc.user_3.0.pdf,www.eclipse.org,org
901308,message #278516,File association and extension containing a dot,https://bugs.eclipse.org/bugs/show_bug.cgi?id=22905,bugs.eclipse.org,org
901349,message #278528,Elcipse Java Parser vs. Antlr Parser,http://www.antlr.org/,www.antlr.org,org
901349,message #278528,Elcipse Java Parser vs. Antlr Parser,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/jdt-core-home/howto/generate%20parser/generateParser.html,dev.eclipse.org,org
901399,message #278554,CVS newbie question,http://cvshome.org,cvshome.org,org
901399,message #278554,CVS newbie question,http://www.eclipse-plugins.info/,www.eclipse-plugins.info,info
901415,message #278563,Re: Problems with ${ant.home} and ${ant.library.dir} in Ant 1.6.2 in Eclipse 3.0.1,https://bugs.eclipse.org/bugs/show_bug.cgi?id=82168,bugs.eclipse.org,org
901454,message #278570,Workbench Appearance - Editor Tab Positions,http://eclipse-tools.sourceforge.net/shortcuts.html,eclipse-tools.sourceforge.net,net
901454,message #278570,Workbench Appearance - Editor Tab Positions,http://dev.eclipse.org/bugs/,dev.eclipse.org,org
901477,message #278575,Which CVS?,http://subversion.tigris.org,subversion.tigris.org,org
901592,message #278609,Suggested enhancement:  JAR Selection File Dialog box should always default location,http://dev.eclipse.org/bugs/,dev.eclipse.org,org
901689,message #278641,Disable logging,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
901724,message #278650,using JNI to access shared object file,http://java.sun.com/developer/onlineTraining/Programming/JDCBook/jniexamp.html,java.sun.com,com
901754,message #278660,Printing the 'console view' in eclipse 3.0,https://bugs.eclipse.org/bugs/show_bug.cgi?id=9058,bugs.eclipse.org,org
901783,message #278667,cvs ssh2?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=76489,bugs.eclipse.org,org
901783,message #278667,cvs ssh2?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=79496,bugs.eclipse.org,org
901783,message #278667,cvs ssh2?,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
901810,message #278672,CVS pre-commit hook,http://www.frightanic.com,www.frightanic.com,com
901828,message #278673,Content assist - how to get project context?,http://dev.eclipse.org/newslists/news.eclipse.platform/msg22276.html,dev.eclipse.org,org
901872,message #278691,HttpClient NoClassDefFound problem when running deployed,https://bugs.eclipse.org/bugs/show_bug.cgi?id=74664,bugs.eclipse.org,org
901872,message #278691,HttpClient NoClassDefFound problem when running deployed,https://bugs.eclipse.org/bugs/show_bug.cgi?id=51548,bugs.eclipse.org,org
901913,message #278701,Problem with CLASS files generated by JDT,https://bugs.eclipse.org/bugs/show_bug.cgi?id=78160,bugs.eclipse.org,org
901940,message #278710,Programatically merging text streams.,http://help.eclipse.org/help30/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/compare_contentviewer.htm,help.eclipse.org,org
902056,message #278734,[Plugin development] Get the current selected ressource in the wokspace.,http://www.eclipsefaq.org/chris/faq/,www.eclipsefaq.org,org
902081,message #278738,Synchronizing outline selection with editor,http://www.emmaedb.no,www.emmaedb.no,no
902081,message #278738,Synchronizing outline selection with editor,http://resheim.no,resheim.no,no
902182,message #278770,could not save master table,https://bugs.eclipse.org/bugs/show_bug.cgi?id=33501,bugs.eclipse.org,org
902190,message #278775,New perspective and menu not avaible,http://eclipse.org/articles/Article-Update/keeping-up-to-date.html,eclipse.org,org
902247,message #278786,Security policy?,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=Platform,bugs.eclipse.org,org
902255,message #278788,extension-point DocumentCreation,https://bugs.eclipse.org/bugs/show_bug.cgi?id=49594,bugs.eclipse.org,org
902317,message #278802,JasperReport,http://sourceforge.net/projects/swtjasperviewer/,sourceforge.net,net
902375,message #278827,javadoc,http://help.eclipse.org/help30/index.jsp?topic=/org.eclipse.jdt.doc.user/reference/ref-124.htm,help.eclipse.org,org
902381,message #278828,Nested Categories,http://www.eclipse.org/search/search.cgi,www.eclipse.org,org
902393,message #278829,Loading classes from other plugins,http://eclipse.org/articles/Article-Plug-in-architecture/plugin_architecture.html,eclipse.org,org
902429,message #278839,Populate swt.combo with list of filenames?,http://help.eclipse.org/help30/index.jsp?topic=/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IWorkspaceRoot.html,help.eclipse.org,org
902468,message #278856,MIDP Development- how to include jar files?,http://eclipseme.sf.net,eclipseme.sf.net,net
902468,message #278856,MIDP Development- how to include jar files?,http://antenna.sourceforge.net,antenna.sourceforge.net,net
902500,message #278877,how to store project properties,http://www.eclipsefaq.org/chris/faq/html/faq102.html,www.eclipsefaq.org,org
902500,message #278877,how to store project properties,http://eclipsefaq.org,eclipsefaq.org,org
902523,message #278881,How to view the source code of the example plug-ins?,http://eclipsefaq.org,eclipsefaq.org,org
902541,message #278889,Opening an Adobe .pdf file programmatically,http://eclipsefaq.org,eclipsefaq.org,org
902553,message #278890,refresh editor,http://www.eclipsefaq.org/chris/faq/html/faq265.html,www.eclipsefaq.org,org
902553,message #278890,refresh editor,http://eclipsefaq.org,eclipsefaq.org,org
902562,message #278891,Supressing blank line between import groups,https://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
902584,message #278908,Page up keypress message resets top item in table viewer,http://msdn.microsoft.com/library/default.asp?url=/library/en-us/winui/winu,msdn.microsoft.com,com
902584,message #278908,Page up keypress message resets top item in table viewer,http://www.amis.com,www.amis.com,com
902596,message #278914,C#,http://www.improve-technologies.com/alpha/esharp/,www.improve-technologies.com,com
902600,message #278916,Perspective problem,http://eclipsefaq.org,eclipsefaq.org,org
902612,message #278920,Console for interaction in eclipse??,http://help.eclipse.org/help30/index.jsp?topic=/org.eclipse.jdt.doc.user/concepts/concepts-11.htm,help.eclipse.org,org
902641,message #278936,Eclipse and Makefile,http://eclipsefaq.org,eclipsefaq.org,org
902653,message #278937,"over ""Save All""",http://www.eclipsefaq.org/chris/faq/html/faq213.html,www.eclipsefaq.org,org
902653,message #278937,"over ""Save All""",http://eclipsefaq.org,eclipsefaq.org,org
902679,message #278943,a neverending story: keybinding,http://www.eclipsefaq.org/chris/faq/html/faq229.html,www.eclipsefaq.org,org
902679,message #278943,a neverending story: keybinding,http://eclipsefaq.org,eclipsefaq.org,org
902703,message #278946,selecting text in columns,http://www.opera.com/m2/,www.opera.com,com
902703,message #278946,selecting text in columns,https://bugs.eclipse.org/bugs/show_bug.cgi?id=19771,bugs.eclipse.org,org
902711,message #278953,Relationship between Progress View and Jobs API?,http://eclipsefaq.org,eclipsefaq.org,org
902732,message #278955,Unhandled event loop exception - System.setProperty(),https://bugs.eclipse.org/bugs/show_bug.cgi?id=60860,bugs.eclipse.org,org
902742,message #278956,upgrading my plug-in problems...,https://bugs.eclipse.org/bugs/show_bug.cgi?id=77143,bugs.eclipse.org,org
902742,message #278956,upgrading my plug-in problems...,http://eclipsefaq.org,eclipsefaq.org,org
902750,message #278957,Runtime workbench problem,http://eclipsefaq.org,eclipsefaq.org,org
902795,message #278964,Where is the J2ME property?,http://eclipsefaq.org,eclipsefaq.org,org
902855,message #278972,Add save all button into toolbar?,http://www.eclipsefaq.org/chris/faq/html/faq221.html,www.eclipsefaq.org,org
902855,message #278972,Add save all button into toolbar?,http://eclipsefaq.org,eclipsefaq.org,org
902876,message #278975,NullPointerException when creating extension schema,https://bugs.eclipse.org/bugs/show_bug.cgi?id=82576,bugs.eclipse.org,org
902899,message #278980,Starting Orsgi Bundle,https://bugs.eclipse.org/bugs/show_bug.cgi?id=50164,bugs.eclipse.org,org
902919,message #278987,update site aggregator,http://www.oxygenxml.com/InstData/Eclipse/site.xml,www.oxygenxml.com,com
902919,message #278987,update site aggregator,http://jboss.sourceforge.net/jbosside/updates/site.xml,jboss.sourceforge.net,net
902919,message #278987,update site aggregator,http://dns.flarion1.com/eclipse/site.xml,dns.flarion1.com,com
902988,message #279003,Can't find the Line number activation button!,http://eclipsefaq.org,eclipsefaq.org,org
903042,message #279033,"Info on how to ""obey"" encodings when writing files ?",https://bugs.eclipse.org/bugs/show_bug.cgi?id=60636,bugs.eclipse.org,org
903059,message #279036,Disable logging,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
903095,message #279051,Startup of a bundle,http://www.eclipsefaq.org/chris/faq/html/faq182.html,www.eclipsefaq.org,org
903095,message #279051,Startup of a bundle,http://eclipsefaq.org,eclipsefaq.org,org
903131,message #279059,"eclipse3.1M4 on linux ,gnome 2.9, jdk 1.5",https://bugs.eclipse.org/bugs/show_bug.cgi?id=78295,bugs.eclipse.org,org
903131,message #279059,"eclipse3.1M4 on linux ,gnome 2.9, jdk 1.5",http://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
903153,message #279061,Ownership of classpath definition,http://v-1611.easyco.net/eclipse/plugin.xml,v-1611.easyco.net,net
903153,message #279061,Ownership of classpath definition,http://v-1611.easyco.net/eclipse/ClasspathVariableResolver.java.html,v-1611.easyco.net,net
903153,message #279061,Ownership of classpath definition,https://bugs.eclipse.org/bugs/show_bug.cgi?id=51382,bugs.eclipse.org,org
903162,message #279062,"In select a wizard dialog box,how to save wizatd tree's open state",http://www.eclipsefaq.org/chris/faq/html/faq155.html,www.eclipsefaq.org,org
903162,message #279062,"In select a wizard dialog box,how to save wizatd tree's open state",http://www.eclipsefaq.org/chris/faq/html/faq123.html,www.eclipsefaq.org,org
903162,message #279062,"In select a wizard dialog box,how to save wizatd tree's open state",http://eclipsefaq.org,eclipsefaq.org,org
903223,message #279077,Why can't I register my UNDO action?,http://www.eclipsefaq.org/chris/faq/html/faq213.html,www.eclipsefaq.org,org
903223,message #279077,Why can't I register my UNDO action?,http://eclipsefaq.org,eclipsefaq.org,org
903359,message #279117,Management Applications,http://eclipse.org/articles/Article-Monitor/monitorArticle.html,eclipse.org,org
903359,message #279117,Management Applications,http://eclipsefaq.org,eclipsefaq.org,org
903361,message #279119,perhaps dumb question,http://www.eclipse.org/cdt/,www.eclipse.org,org
903361,message #279119,perhaps dumb question,http://eclipsefaq.org,eclipsefaq.org,org
903405,message #279129,"Editor, view and perspective",http://www.eclipsefaq.org/chris/faq/html/faq190.html,www.eclipsefaq.org,org
903405,message #279129,"Editor, view and perspective",http://eclipsefaq.org,eclipsefaq.org,org
903525,message #279159,Set StartLevel of a Bundle,https://bugs.eclipse.org/bugs/show_bug.cgi?id=50164,bugs.eclipse.org,org
903525,message #279159,Set StartLevel of a Bundle,https://bugs.eclipse.org/bugs/show_bug.cgi?id=50164#c4,bugs.eclipse.org,org
903564,message #279165,"Reconciling, working copies, and internal model",http://www.eclipsefaq.org/chris/faq/html/faq273.html,www.eclipsefaq.org,org
903564,message #279165,"Reconciling, working copies, and internal model",http://eclipsefaq.org,eclipsefaq.org,org
903576,message #279171,Classloaders and plugins,http://www.eclipsefaq.org/chris/faq/html/faq104.html,www.eclipsefaq.org,org
903576,message #279171,Classloaders and plugins,http://eclipsefaq.org,eclipsefaq.org,org
903582,message #279172,How to get the global ToolBarManager inside a plug-in?,http://www.eclipsefaq.org/chris/faq/html/faq231.html,www.eclipsefaq.org,org
903582,message #279172,How to get the global ToolBarManager inside a plug-in?,http://eclipsefaq.org,eclipsefaq.org,org
903599,message #279173,3.0.1 crashes on Linux,https://bugs.eclipse.org/bugs/show_bug.cgi?id=77928,bugs.eclipse.org,org
903608,message #279175,SWT Text Cursor Problem,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#whatisasnippet,dev.eclipse.org,org
903614,message #279177,How to launch the Eclipse Help browser,http://www-106.ibm.com/developerworks/opensource/library/os-echelp/,www-106.ibm.com,com
903614,message #279177,How to launch the Eclipse Help browser,http://www.google.com/search?hl=en&ie=UTF-8&q=,www.google.com,com
903649,message #279184,Tutorial for development desktop database application,http://schoolclipse.dev.java.net,schoolclipse.dev.java.net,net
903664,message #279190,improved problem filter needed (OR clauses),https://bugs.eclipse.org/bugs/show_bug.cgi?id=82743,bugs.eclipse.org,org
903676,message #279191,How to assign (BUILD) global action to workbench.,http://www.eclipse.org/articles/Article-Builders/builders.html,www.eclipse.org,org
903734,message #279214,How to fetch the default editor for some extension without popping it up?,http://www.opera.com/mail/,www.opera.com,com
903734,message #279214,How to fetch the default editor for some extension without popping it up?,http://www.eclipsefaq.org/chris/faq/html/faq217.html,www.eclipsefaq.org,org
903734,message #279214,How to fetch the default editor for some extension without popping it up?,http://eclipsefaq.org,eclipsefaq.org,org
903767,message #279217,problem with my editor,http://eclipsefaq.org,eclipsefaq.org,org
903767,message #279217,problem with my editor,http://www.eclipsefaq.org/chris/faq/html/faq147.html,www.eclipsefaq.org,org
903823,message #279228,New Eclipse Downloads Page Prototype,http://eclipse.org/downloads/,eclipse.org,org
903823,message #279228,New Eclipse Downloads Page Prototype,http://eclipse.org/downloads/index2.php,eclipse.org,org
903823,message #279228,New Eclipse Downloads Page Prototype,http://www.eclipse.org/webmaster/faq.html,www.eclipse.org,org
903823,message #279228,New Eclipse Downloads Page Prototype,http://www.eclipse.org/webmaster/main.html,www.eclipse.org,org
903823,message #279228,New Eclipse Downloads Page Prototype,http://eclipsefaq.org,eclipsefaq.org,org
903838,message #279229,Treeviewer trouble,http://www.jdcarroll.com/tree.zip,www.jdcarroll.com,com
903841,message #279231,Exclude specific projects from automatic build?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=60803,bugs.eclipse.org,org
903853,message #279236,Content assist with computing proposals,http://www.eclipsefaq.org/chris/faq/html/faq336.html,www.eclipsefaq.org,org
903853,message #279236,Content assist with computing proposals,http://eclipsefaq.org,eclipsefaq.org,org
903884,message #279249,gtk+-2.6.x and Eclipse fonts,http://bugs.eclipse.org/bugs/,bugs.eclipse.org,org
903932,message #279308,Any way to -clean was done (or cached registry was cleared)?,http://eclipsefaq.org,eclipsefaq.org,org
903968,message #279313,Multi-Threaded Application,http://www.eclipsefaq.org/chris/faq/html/faq127.html,www.eclipsefaq.org,org
903968,message #279313,Multi-Threaded Application,http://eclipsefaq.org,eclipsefaq.org,org
903973,message #279316,No Sort function in my menu in Navigator view,http://eclipsefaq.org,eclipsefaq.org,org
904008,message #279328,How to determine the platform version/milestone,https://bugs.eclipse.org/bugs/show_bug.cgi?id=82923,bugs.eclipse.org,org
904037,message #279334,EditorPart and Graphic disposed,http://www.eclipsefaq.org/chris/faq/html/faq154.html,www.eclipsefaq.org,org
904037,message #279334,EditorPart and Graphic disposed,http://eclipsefaq.org,eclipsefaq.org,org
904049,message #279336,Newbie with views,http://eclipsefaq.org,eclipsefaq.org,org
904055,message #279337,Beginners Help with  Plugin Paths,http://www.awprofessional.com/titles/0321205758#,www.awprofessional.com,com
904055,message #279337,Beginners Help with  Plugin Paths,http://eclipsefaq.org,eclipsefaq.org,org
904099,message #279348,Metrics,http://metrics.sourceforge.net,metrics.sourceforge.net,net
904119,message #279352,What happened to Error/Warning vertical bar in M4,https://bugs.eclipse.org/bugs/show_bug.cgi?id=82987,bugs.eclipse.org,org
904175,message #279365,ICharacterPairMatcher()  <<----- How?!?!,http://www.eclipsepowered.org/,www.eclipsepowered.org,org
904175,message #279365,ICharacterPairMatcher()  <<----- How?!?!,http://www.eclipsepowered.org/archives/2005/01/12/jni-based-launcher/,www.eclipsepowered.org,org
904175,message #279365,ICharacterPairMatcher()  <<----- How?!?!,http://eclipsefaq.org,eclipsefaq.org,org
904234,message #279379,how to add a site for update?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=69008,bugs.eclipse.org,org
904293,message #279395,creating a basic editor by extending EditorPart,http://eclipsefaq.org,eclipsefaq.org,org
904293,message #279395,creating a basic editor by extending EditorPart,http://www.eclipsefaq.org/chris/faq/html/faq338.html,www.eclipsefaq.org,org
904308,message #279396,system.out in console view,http://www.eclipsefaq.org/chris/faq/html/faq307.html,www.eclipsefaq.org,org
904308,message #279396,system.out in console view,http://eclipsefaq.org,eclipsefaq.org,org
904314,message #279403,Exception,http://eclipsefaq.org,eclipsefaq.org,org
904337,message #279409,Reset the problems view,http://www.eclipsefaq.org/chris/faq/html/faq338.html,www.eclipsefaq.org,org
904337,message #279409,Reset the problems view,http://eclipsefaq.org,eclipsefaq.org,org
904355,message #279412,CVS Document,http://www.opera.com/m2/,www.opera.com,com
904423,message #279439,Next button wizard,http://www.eclipsefaq.org/chris/faq/html/faq156.html,www.eclipsefaq.org,org
904423,message #279439,Next button wizard,http://eclipsefaq.org,eclipsefaq.org,org
904423,message #279439,Next button wizard,http://www.eclipse.org/articles/Article-JFace%20Wizards/wizardArticle.html,www.eclipse.org,org
904448,message #279453,Disable logging,http://dev.eclipse.org/newslists/news.eclipse.birt/msg12005.html,dev.eclipse.org,org
904453,message #279454,"ANNOUNCEMENT - Security ""Work Area"" in Equinox/Eclipse",http://dev.eclipse.org/viewcvs/indextech.cgi/~checkout~/equinox-home/security/index.html,dev.eclipse.org,org
904470,message #279463,List of shortcut keys,http://eclipse-tools.sourceforge.net/Keyboard_shortcuts_,eclipse-tools.sourceforge.net,net
904470,message #279463,List of shortcut keys,http://eclipsefaq.org,eclipsefaq.org,org
904709,message #279518,Eclipse Debug,http://www.opera.com/m2/,www.opera.com,com
904709,message #279518,Eclipse Debug,http://eclipsefaq.org,eclipsefaq.org,org
904723,message #279522,setting Preferences in code,http://www.eclipsefaq.org/chris/faq/html/faq123.html,www.eclipsefaq.org,org
904723,message #279522,setting Preferences in code,http://eclipsefaq.org,eclipsefaq.org,org
904753,message #279530,Find the directories,http://eclipsefaq.org,eclipsefaq.org,org
904762,message #279536,Don't load taglibs of MyFaces ...,http://java.sun.com/jsf/html,java.sun.com,com
904762,message #279536,Don't load taglibs of MyFaces ...,http://java.sun.com/jsf/core,java.sun.com,com
904762,message #279536,Don't load taglibs of MyFaces ...,http://myfaces.apache.org/extensions,myfaces.apache.org,org
904784,message #279538,IWorkbenchSite and sub-interfaces,http://www.eclipsefaq.org/chris/faq/html/faq167.html,www.eclipsefaq.org,org
904784,message #279538,IWorkbenchSite and sub-interfaces,http://eclipsefaq.org,eclipsefaq.org,org
904834,message #279548,TextBoxes,http://eclipsefaq.org,eclipsefaq.org,org
904881,message #279556,Referring to icons in different plugin,http://www.eclipsefaq.org/chris/faq/html/faq184.html,www.eclipsefaq.org,org
904881,message #279556,Referring to icons in different plugin,http://eclipsefaq.org,eclipsefaq.org,org
904914,message #279559,any example of creating an infoCenter web application that uses Eclipse 3.x.x?,http://help.eclipse.org/help30/topic/org.eclipse.platform.doc.isv/reference/misc/help_infocenter.html,help.eclipse.org,org
904939,message #279561,Is there a simple Forms Editor plugin example available?,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.ui.forms.examples/,dev.eclipse.org,org
904939,message #279561,Is there a simple Forms Editor plugin example available?,http://eclipsefaq.org,eclipsefaq.org,org
904947,message #279562,Load java class from project within IDE plug-in,http://eclipsefaq.org,eclipsefaq.org,org
904947,message #279562,Load java class from project within IDE plug-in,http://www.swt-designer.com,www.swt-designer.com,com
904964,message #279581,Finding physical location of a file !!,http://www.eclipsefaq.org/chris/faq/html/faq286.html,www.eclipsefaq.org,org
904964,message #279581,Finding physical location of a file !!,http://eclipsefaq.org,eclipsefaq.org,org
904978,message #279582,How to add a menu to a view with java programm code,http://eclipse.org/articles/viewArticle/ViewArticle2.html,eclipse.org,org
905000,message #279587,Importing Packages,http://www.opera.com/m2/,www.opera.com,com
905023,message #279592,where can I find out about gjc support and usage.,http://slamlander.livejournal.com,slamlander.livejournal.com,com
905053,message #279598,Wizard without project as container ?,http://eclipsefaq.org,eclipsefaq.org,org
905062,message #279599,Resource Navigator id,http://dices.web.ctonet.it/images/resource.gif,dices.web.ctonet.it,it
905062,message #279599,Resource Navigator id,http://dices.web.ctonet.it/images/my.gif,dices.web.ctonet.it,it
905084,message #279608,"Can you ""import"" a Copyright Statement?",http://eclipsefaq.org,eclipsefaq.org,org
905096,message #279609,What is the quickest way to find which eclipse jar implements a class,http://eclipsefaq.org,eclipsefaq.org,org
905111,message #279612,Grid spacing too large on Motif,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#whatisasnippet,dev.eclipse.org,org
905150,message #279626,How can I slow down the main thread to wait for a process to return ?,http://eclipsefaq.org,eclipsefaq.org,org
905168,message #279628,Decrypt/encrypt files automatically on open/save?,http://eclipsefaq.org,eclipsefaq.org,org
905173,message #279630,Testing our plugins like the Automated Testing Framework does ...,http://sunsite.informatik.rwth-aachen.de/eclipse/downloads/drops/S-3.1M4-200412162000/testframework.html,sunsite.informatik.rwth-aachen.de,de
905173,message #279630,Testing our plugins like the Automated Testing Framework does ...,http://sunsite.informatik.rwth-aachen.de/eclipse/downloads/drops/S-3.1M4-20,sunsite.informatik.rwth-aachen.de,de
905173,message #279630,Testing our plugins like the Automated Testing Framework does ...,http://sunsite.informatik.rwth-aachen.de/eclipse/downloads/drops/S-3,sunsite.informatik.rwth-aachen.de,de
905211,message #279635,"Can't see the class file in output folder, why?",http://eclipsefaq.org,eclipsefaq.org,org
905229,message #279644,Plugin Deleopment,http://www.opera.com/m2/,www.opera.com,com
905229,message #279644,Plugin Deleopment,http://eclipsefaq.org,eclipsefaq.org,org
905229,message #279644,Plugin Deleopment,http://download.eclipse.org/downloads/drops/R-3.0-200406251208/eclipse-PDE-3.0.zip,download.eclipse.org,org
