file_number,message_id,topic,author,link,domain,top_level_domain
220038,message #695631,Nightly update site doesn't work?,Manuel Doninger,https://hudson.eclipse.org/hudson/job/egit/lastSuccessfulBuild/artifact/org.eclipse.egit-updatesite/target/site/,hudson.eclipse.org,org
220042,message #695640,[EuGENia] Nodes with images,Dimitris Kolovos,http://eclipse.org/gmt/epsilon/examples/index.php?example=org.eclipse.epsilon.eugenia.examples.friends,eclipse.org,org
220042,message #695640,[EuGENia] Nodes with images,Pieter Van Gorp,http://screencast.com/t/u6jbe3W9Cln3,screencast.com,com
220042,message #695640,[EuGENia] Nodes with images,Pieter Van Gorp,http://screencast.com/t/RC5mtpoPCG9,screencast.com,com
220042,message #695640,[EuGENia] Nodes with images,Pieter Van Gorp,http://www.eclipse.org/gmt/epsilon/doc/articles/eugenia-nodes-with-images/,www.eclipse.org,org
220045,message #695643,[Zest] Layout algorithms to resize parent GraphContainers,Miles Parker,http://milesparker.blogspot.com/2009/11/zest-for-life.html,milesparker.blogspot.com,blogspot.com
220045,message #695643,[Zest] Layout algorithms to resize parent GraphContainers,Miles Parker,https://bugs.eclipse.org/bugs/show_bug.cgi?id=295002,bugs.eclipse.org,org
220049,message #695655,[CDO] NPE in GMF notation caused by CoreTypeMappings$TMCustom.getDefaultValue,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
220049,message #695655,[CDO] NPE in GMF notation caused by CoreTypeMappings$TMCustom.getDefaultValue,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
220049,message #695655,[CDO] NPE in GMF notation caused by CoreTypeMappings$TMCustom.getDefaultValue,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
220055,message #695663,ClassCastException on ETL,Antonio Garcia-Dominguez,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=GMT&component=Epsilon,bugs.eclipse.org,org
220055,message #695663,ClassCastException on ETL,Federico Tomassetti,https://bugs.eclipse.org/bugs/show_bug.cgi?id=351812,bugs.eclipse.org,org
220061,message #695676,StackOverflowError during PAR deploy,Vladimir Stevanovic,https://bugs.eclipse.org/bugs/show_bug.cgi?id=351828,bugs.eclipse.org,org
220072,message #695697,Multiple questions on BIRT engine,Michael Williams,http://www.birt-exchange.org,www.birt-exchange.org,org
220077,message #695702,Beginner problem,Christian Dietrich,http://ckulla.wordpress.com/2011/02/06/hover-support-in-xtext-2-0/,ckulla.wordpress.com,com
220079,message #695709,Xtext project from existing ecore model,Jeppe Cramon,http://koehnlein.blogspot.com/2010/03/xtext-for-your-ecore-models.html,koehnlein.blogspot.com,blogspot.com
220086,message #695724,Remote debugging without binary,Hagen,http://sourceforge.net/projects/tds2dbg/,sourceforge.net,net
220090,message #695729,JasperWave 0.9.1 designer for JasperReports is released,Sergey Vyunnikov,http://jasperwave.com/dataAccessFAQ.html,jasperwave.com,com
220090,message #695729,JasperWave 0.9.1 designer for JasperReports is released,Sergey Vyunnikov,http://jasperwave.com,jasperwave.com,com
220090,message #695729,JasperWave 0.9.1 designer for JasperReports is released,Sergey Vyunnikov,http://getsatisfaction.com/jasperwave,getsatisfaction.com,com
220096,message #695741,Support for French Keyboard,Alexandra Schladebeck,http://en.wikipedia.org/wiki/File:KB_Canadian_French_text.svg,en.wikipedia.org,org
220096,message #695741,Support for French Keyboard,Olivier Parisy,https://bugs.eclipse.org/bugs/show_bug.cgi?id=356784,bugs.eclipse.org,org
220106,message #695768,Missing bundle when adding/removing bundles in STS servers view,rshelley ,http://www.eclipse.org/forums/index.php/t/219555/,www.eclipse.org,org
220106,message #695768,Missing bundle when adding/removing bundles in STS servers view,rshelley ,http://www.eclipse.org/forums/index.php/t/219229/,www.eclipse.org,org
220119,message #695794,problem with import acm.   type,Russell Bateman,http://www.vogella.de,www.vogella.de,de
220126,message #695813,[Acceleo] Progress Reporting,Stephane Begaudeau,http://download.eclipse.org/modeling/m2t/acceleo/updates/releases/3.1,download.eclipse.org,org
220126,message #695813,[Acceleo] Progress Reporting,Stephane Begaudeau,http://stephanebegaudeau.tumblr.com,stephanebegaudeau.tumblr.com,com
220126,message #695813,[Acceleo] Progress Reporting,Stephane Begaudeau,http://docs.obeonetwork.com/acceleo,docs.obeonetwork.com,com
220137,message #695830,DateTime Widget Date Format,Lakshmi Shanmugam,https://bugs.eclipse.org/bugs/show_bug.cgi?id=248075,bugs.eclipse.org,org
220144,message #695838,[EMF Compare] Scalability issues on GenericDiffEngine.getMatchedEObject(EObject) &amp; AbstractC,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=352002,bugs.eclipse.org,org
220161,message #695873,"Label(x,y) constructor is not defined[solved]",synhedionn Mising name,http://www.eclipse.org/articles/Article-SWT-DND/DND-in-SWT.html#_Drag_Source,www.eclipse.org,org
220175,message #695891,NullPointerException in LazyLinker: EPackage is null for EClass from no-namespace XML model,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220188,message #695908,Documenting UML elements in Papyrus,Camille Letavernier,http://dev.eclipse.org/svnroot/modeling/org.eclipse.mdt.papyrus/branches/0.9.X,dev.eclipse.org,org
220188,message #695908,Documenting UML elements in Papyrus,Camille Letavernier,https://bugs.eclipse.org/bugs/show_bug.cgi?id=399858,bugs.eclipse.org,org
220188,message #695908,Documenting UML elements in Papyrus,Klaas Gadeyne,http://help.eclipse.org/kepler/index.jsp?topic=%2Forg.eclipse.pde.doc.user%2Ftasks%2Fui_export_install_into_host.htm,help.eclipse.org,org
220205,message #695929,Update on EMF Context Bridge,Miles Parker,http://wiki.eclipse.org/Mylyn/Modeling_Bridge,wiki.eclipse.org,org
220205,message #695929,Update on EMF Context Bridge,Miles Parker,https://bugs.eclipse.org/bugs/buglist.cgi?short_desc=%5Bmodeling%5D,bugs.eclipse.org,org
220207,message #695932,Mylyn EMF Integration,Miles Parker,http://wiki.eclipse.org/Mylyn/Context/Modeling_Bridge,wiki.eclipse.org,org
220207,message #695932,Mylyn EMF Integration,Miles Parker,https://bugs.eclipse.org/bugs/buglist.cgi?short_desc=%5Bmodeling%5D,bugs.eclipse.org,org
220211,message #695939,"Java Model Status ""Invalid name specified"" exception - Possible bug",Satyam Kandula,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=JDT,bugs.eclipse.org,org
220211,message #695939,"Java Model Status ""Invalid name specified"" exception - Possible bug",Dani Megert,https://bugs.eclipse.org/351940,bugs.eclipse.org,org
220226,message #695964,Apply filtering based on inner table field value,Michael Williams,http://www.birt-exchange.org,www.birt-exchange.org,org
220235,message #695974,Plug-in Installation,dominik,http://subclipse.tigris.org/,subclipse.tigris.org,org
220236,message #695976,E4 + SWT renderer in FullScreen mode?,saravanakumar Mohanasundaram,https://stackoverflow.com/questions/12543858/set-the-window-of-an-eclipse-e4-application-to-have-the-whole-screen-size,stackoverflow.com,com
220237,message #695977,PHP development plug-in,dominik,http://aaronbonner.tumblr.com/post/6035060125/installing-pdt-3-on-eclipse-3-7-indigo,aaronbonner.tumblr.com,com
220282,message #696027,Makefile Project Tutorial Problems,Andres Mino,http://www.eclipse.org/forums/index.php/m/694493/#msg_694493,www.eclipse.org,org
220295,message #696050,Deploy modified plugin,MarcoGT ,http://wiki.eclipse.org/Equinox_p2_Getting_Started,wiki.eclipse.org,org
220295,message #696050,Deploy modified plugin,MarcoGT ,http://www.eclipse.org/forums/index.php/t/220536/,www.eclipse.org,org
220296,message #696052,Update to 1.4 ?,Ivan Furnadjiev,http://www.eclipse.org/rap/downloads/,www.eclipse.org,org
220296,message #696052,Update to 1.4 ?,Eclipse User,http://eclipse.org/rap/noteworthy/1.4,eclipse.org,org
220296,message #696052,Update to 1.4 ?,Eclipse User,http://eclipsesource.com/blogs/,eclipsesource.com,com
220296,message #696052,Update to 1.4 ?,Eclipse User,http://eclipsesource.com/services/rap/,eclipsesource.com,com
220311,message #696082,Cross referencing from Xtext to Xmi,Jan Koehnlein,http://xtext.itemis.com,xtext.itemis.com,com
220313,message #696090,Quick Fix - Access Specific Token,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220317,message #696099,birt interactive viewer is not working in IE8,Michael Williams,http://www.birt-exchange.org,www.birt-exchange.org,org
220317,message #696099,birt interactive viewer is not working in IE8,Jason Weathersby,http://www.birt-exchange.org/org/forum/index.php/forum/5-ad-hoc-interactive-reporting/,www.birt-exchange.org,org
220320,message #696103,(no subject),Mickael Istria - away until August 14th,https://bugs.eclipse.org/bugs/enter_bug.cgi,bugs.eclipse.org,org
220320,message #696103,(no subject),Mickael Istria - away until August 14th,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=GMP&format=guided,bugs.eclipse.org,org
220320,message #696103,(no subject),Mickael Istria - away until August 14th,http://mickaelistria.wordpress.com,mickaelistria.wordpress.com,com
220320,message #696103,(no subject),Mickael Istria - away until August 14th,http://twitter.com/#!/mickaelistria,twitter.com,com
220320,message #696103,(no subject),Mickael Istria - away until August 14th,http://www.petalslink.com,www.petalslink.com,com
220320,message #696103,(no subject),Gunnar Wagenknecht,http://www.bugzilla.org/support/,www.bugzilla.org,org
220320,message #696103,(no subject),Gunnar Wagenknecht,http://wagenknecht.org/,wagenknecht.org,org
220325,message #696111,Include/Import other models in an Xtext DSL for an existing ecore model,Jan Koehnlein,http://xtext.itemis.com,xtext.itemis.com,com
220338,message #696147,Company installation,Russell Bateman,http://www.poweredbypulse.com,www.poweredbypulse.com,com
220338,message #696147,Company installation,Russell Bateman,http://sysadminsjourney.com/content/2009/12/18/share-your-eclipse-plugins-and-configurations-across-platforms,sysadminsjourney.com,com
220338,message #696147,Company installation,Michael Pellaton,http://ete.kenai.com,ete.kenai.com,com
220344,message #696158,Conflict in keys shortcuts,Paul Webster,http://wiki.eclipse.org/Platform_Command_Framework,wiki.eclipse.org,org
220344,message #696158,Conflict in keys shortcuts,Paul Webster,http://wiki.eclipse.org/Command_Core_Expressions,wiki.eclipse.org,org
220344,message #696158,Conflict in keys shortcuts,Paul Webster,http://wiki.eclipse.org/Menu_Contributions,wiki.eclipse.org,org
220344,message #696158,Conflict in keys shortcuts,Paul Webster,http://help.eclipse.org/helios/index.jsp?topic=/org.eclipse.platform.doc.isv/guide/workbench.htm,help.eclipse.org,org
220344,message #696158,Conflict in keys shortcuts,Paul Webster,http://git.eclipse.org/c/platform/eclipse.platform.ui.git/tree/examples/org.eclipse.ui.examples.contributions,git.eclipse.org,org
220347,message #696162,[xtext2.0] ImportedNamespace problems,Jan Koehnlein,http://xtext.itemis.com,xtext.itemis.com,com
220347,message #696162,[xtext2.0] ImportedNamespace problems,Christian Dietrich,http://christiandietrich.wordpress.com/2011/07/17/xtext-2-0-and-uml/,christiandietrich.wordpress.com,com
220350,message #696167,[buckminster-dev] svn rmap,Eclipse User,http://a.b.com/svn/software/branches/ABC-IM91-GA/,a.b.com,com
220350,message #696167,[buckminster-dev] svn rmap,Thomas Hallgren,http://a.b.com/svn/software/trunk/{0}?moduleAfterBranch,a.b.com,com
220350,message #696167,[buckminster-dev] svn rmap,Thomas Hallgren,http://a.b.com/svn/software/branches/ABC-IM91-GA/{0}?moduleAfterBranch,a.b.com,com
220357,message #696181,GMF Tooling in Indigo,Eclipse User,http://download.eclipse.org/modeling/gmp/gmf-tooling/updates/dev-snapshots/,download.eclipse.org,org
220362,message #696191,How to create diagram elements programatically,Neslepaks ,http://wiki.eclipse.org/Graphical_Modeling_Framework/Tutorial/Part_3,wiki.eclipse.org,org
220362,message #696191,How to create diagram elements programatically,Neslepaks ,http://www.eclipse.org/forums/index.php/m/107284/,www.eclipse.org,org
220362,message #696191,How to create diagram elements programatically,Yang Liu,http://wiki.eclipse.org/GMF/Tips,wiki.eclipse.org,org
220370,message #696202,JavaScript error handling,Sabine Neubauer,https://bugs.eclipse.org/bugs/show_bug.cgi?id=334758,bugs.eclipse.org,org
220370,message #696202,JavaScript error handling,Ivan Furnadjiev,http://www.eclipse.org/forums/index.php/mv/msg/213905/684817/#msg_684817,www.eclipse.org,org
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.lorenzobettini.it,www.lorenzobettini.it,it
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.purplesucker.com,www.purplesucker.com,com
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.myspace.com/supertrouperabba,www.myspace.com,com
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://tronprog.blogspot.com,tronprog.blogspot.com,blogspot.com
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://longlivemusic.blogspot.com,longlivemusic.blogspot.com,blogspot.com
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.gnu.org/software/src-highlite,www.gnu.org,org
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.gnu.org/software/gengetopt,www.gnu.org,org
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://www.gnu.org/software/gengen,www.gnu.org,org
220372,message #696206,Validator error method and EStructuralFeature,Lorenzo Bettini,http://doublecpp.sourceforge.net,doublecpp.sourceforge.net,net
220372,message #696206,Validator error method and EStructuralFeature,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220387,message #696243,[Acceleo/Papyrus] Problem with FlowPort direction,Laurent Goubet,http://www.obeonetwork.com/page/the-acceleo-queries,www.obeonetwork.com,com
220388,message #696245,Query Manager,Nicolas Bros,http://wiki.eclipse.org/MoDisco/Components/ModelBrowser/Architecture,wiki.eclipse.org,org
220388,message #696245,Query Manager,Nicolas Bros,http://dev.eclipse.org/svnroot/modeling/org.eclipse.mdt.modisco/examples/trunk/org.eclipse.gmt.modisco.infra.browser.uicore.examples.cnf,dev.eclipse.org,org
220409,message #696301,Conditional LEFT JOIN criteria API,LA ,http://forums.oracle.com/forums/thread.jspa?threadID=2177735,forums.oracle.com,com
220409,message #696301,Conditional LEFT JOIN criteria API,James Sutherland,https://bugs.eclipse.org/bugs/show_bug.cgi?id=312146,bugs.eclipse.org,org
220409,message #696301,Conditional LEFT JOIN criteria API,James,http://wiki.eclipse.org/EclipseLink,wiki.eclipse.org,org
220409,message #696301,Conditional LEFT JOIN criteria API,James,http://en.wikibooks.org/wiki/Java_Persistence,en.wikibooks.org,org
220409,message #696301,Conditional LEFT JOIN criteria API,James,http://java-persistence-performance.blogspot.com/,java-persistence-performance.blogspot.com,blogspot.com
220416,message #696318,(no subject),LA ,http://forums.oracle.com/forums/thread.jspa?threadID=2177735,forums.oracle.com,com
220425,message #696335,better reset,Chris Aniszczyk,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=EGit&rep_platform=All&op_sys=All,bugs.eclipse.org,org
220443,message #696365,Making view visible throws IndexOutOfBoundsException,Paul Webster,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=Platform&component=UI,bugs.eclipse.org,org
220511,message #696463,Migration of DTP Source Code Repository from CVS to Git,Linda Chan,http://dev.eclipse.org/mhonarc/lists/dtp-dev/msg02163.html,dev.eclipse.org,org
220511,message #696463,Migration of DTP Source Code Repository from CVS to Git,Linda Chan,http://wiki.eclipse.org/DTP_Source_Code_Repository,wiki.eclipse.org,org
220521,message #696473,How to view template classes in types hierarchy?,Nobody Mising name,https://bugs.eclipse.org/bugs/show_bug.cgi?id=230925,bugs.eclipse.org,org
220528,message #696482,Is it possible to use Java script in RAP,Ivan Furnadjiev,http://www.eclipse.org/rap/incubator/,www.eclipse.org,org
220528,message #696482,Is it possible to use Java script in RAP,Ivan Furnadjiev,http://wiki.eclipse.org/RAP/BIRT_Integration,wiki.eclipse.org,org
220528,message #696482,Is it possible to use Java script in RAP,Ivan Furnadjiev,http://help.eclipse.org/indigo/topic/org.eclipse.rap.help/help/html/advanced/custom-widget.html,help.eclipse.org,org
220543,message #696509,Solutions to &quot;Circular Component Dependency Issue with JDT&quot;,Thomas Hallgren,http://download.eclipse.org/eclipse/updates/3.7/,download.eclipse.org,org
220543,message #696509,Solutions to &quot;Circular Component Dependency Issue with JDT&quot;,Thomas Hallgren,http://download.eclipse.org/releases/indigo/,download.eclipse.org,org
220543,message #696509,Solutions to &quot;Circular Component Dependency Issue with JDT&quot;,Thomas Hallgren,https://bugs.eclipse.org/bugs/show_bug.cgi?id=351117,bugs.eclipse.org,org
220547,message #696516,Bind layout constraints to model,Aurélien Pupier,http://www.bonitasoft.org/websvn/filedetails.php?repname=Bonita+Open+Solution&path=%2Fbonita-studio%2Ftags%2Fbonita-studio-5.5%2Fplugins%2Forg.bonitasoft.studio-models%2Fform%2FGMFTemplates%2Faspects%2Fdiagram%2Feditparts%2FNodeEditPart.xpt,www.bonitasoft.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Werner Keil,http://www.eclipse.org/proposals/modeling.mdt.rmf/,www.eclipse.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Werner Keil,http://www.omg.org/spec/ReqIF/,www.omg.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Nirmal Sasidharan,http://wiki.eclipse.org/Development_Resources/HOWTO/Nominating_and_Electing_a_New_Committer,wiki.eclipse.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Nirmal Sasidharan,http://www.eclipse.org/projects/dev_process/development_process_2011.php#4_7_Committers_and_Contributors,www.eclipse.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Pierre Gaufillet,http://www.airbus.com,www.airbus.com,com
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Michael Jastram,http://eclipse.org/rmf,eclipse.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Michael Jastram,http://eclipse.org/forums/index.php?t=thread&frm_id=230,eclipse.org,org
220570,message #696563,Requirements Modeling Framework Proposal posted (RMF),Michael Jastram,https://dev.eclipse.org/ipzilla/show_bug.cgi?id=5542,dev.eclipse.org,org
220575,message #696571,SSH Connection missing after update to RSE 3.3,Martin Oberhuber,http://download.eclipse.org/releases/helios,download.eclipse.org,org
220575,message #696571,SSH Connection missing after update to RSE 3.3,Martin Oberhuber,https://bugs.eclipse.org/bugs/enter_bug.cgi?product=Target%20Management,bugs.eclipse.org,org
220585,message #696593,CustomScopingFragment in Xtext 1.0 and Maven Build,Christian Ammann,http://dslmeinte.wordpress.com/2010/09/02/configuring-local-and-global-scope-providers-at-the-same-time/,dslmeinte.wordpress.com,com
220585,message #696593,CustomScopingFragment in Xtext 1.0 and Maven Build,Christian Ammann,http://kthoms.wordpress.com/2010/08/18/building-xtext-projects-with-maven-tycho/,kthoms.wordpress.com,com
220592,message #696605,[CDO] Cannot modify a frozen revision,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
220592,message #696605,[CDO] Cannot modify a frozen revision,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
220592,message #696605,[CDO] Cannot modify a frozen revision,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
220593,message #696607,connectivity issues when trying to update/install plugins,Dani Megert,https://bugs.eclipse.org/317785,bugs.eclipse.org,org
220602,message #696628,XText 2.0 --- Hover Documentation,Caner ,http://malubu.wordpress.com/2011/05/18/hovertext/,malubu.wordpress.com,com
220602,message #696628,XText 2.0 --- Hover Documentation,Christian Dietrich,http://christiandietrich.wordpress.com/2011/07/16/iqualifiednameproviders-in-xtext-2-0/,christiandietrich.wordpress.com,com
220602,message #696628,XText 2.0 --- Hover Documentation,Christian Dietrich,http://www.eclipse.org/Xtext/documentation/2_0_0/020-grammar-language.php#metamodelInference,www.eclipse.org,org
220612,message #696656,Making Java docs for Eclipse Foundation software work offline in Eclipse IDE,Dani Megert,http://help.eclipse.org/indigo/index.jsp?topic=%2Forg.eclipse.platform.doc.isv%2Freference%2Fapi%2Foverview-summary.html,help.eclipse.org,org
220612,message #696656,Making Java docs for Eclipse Foundation software work offline in Eclipse IDE,Dani Megert,http://download.eclipse.org/eclipse/downloads/drops/R-3.7-201106131736/index.php,download.eclipse.org,org
220621,message #696672,New blog on Virgo and p2,Borislav Kapukaranov,http://bkapukaranov.wordpress.com/2011/07/12/rt-meets-p2/,bkapukaranov.wordpress.com,com
220629,message #696688,Does Xtext have limitation on the size of the grammar?,Sebastian Zarnekow,https://bugs.eclipse.org/bugs/show_bug.cgi?id=352162,bugs.eclipse.org,org
220629,message #696688,Does Xtext have limitation on the size of the grammar?,Sebastian Zarnekow,https://bugs.eclipse.org/bugs/show_bug.cgi?id=349992,bugs.eclipse.org,org
220629,message #696688,Does Xtext have limitation on the size of the grammar?,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220629,message #696688,Does Xtext have limitation on the size of the grammar?,Sebastian Zarnekow,http://www.ats_lang.org/AnairiatsSats,www.ats_lang.org,org
220659,message #696750,Outer radius property,Michael Williams,http://www.birt-exchange.org,www.birt-exchange.org,org
220659,message #696750,Outer radius property,Tomas Greif,http://www.dashboardinsight.com/news/news-articles/interview-with-stephen-few-dashboard-design-challenges.aspx,www.dashboardinsight.com,com
220661,message #696753,linking a help context to a model feature and the property dialog,Ed Merks,http://wiki.eclipse.org/EMF/Recipes#Recipe:_Create_your_own_property_editor_in_a_generated_application,wiki.eclipse.org,org
220662,message #696754,[xtext 1.0->2.0 migration] DefaultBracketMatcher missing - alternative?,Timotei D,https://github.com/eclipse/xtext/commit/0208e87e49268f5fcce9a1a76d10be1cd7ff6d2d,github.com,com
220672,message #696768,Eclipselink JPA merge problem,James Sutherland,http://wiki.eclipse.org/EclipseLink/FAQ/How_to_disable_the_shared_cache%3F,wiki.eclipse.org,org
220672,message #696768,Eclipselink JPA merge problem,James Sutherland,http://wiki.eclipse.org/EclipseLink/Examples/JPA/Caching#How_to_refresh_the_cache,wiki.eclipse.org,org
220672,message #696768,Eclipselink JPA merge problem,James,http://wiki.eclipse.org/EclipseLink,wiki.eclipse.org,org
220672,message #696768,Eclipselink JPA merge problem,James,http://en.wikibooks.org/wiki/Java_Persistence,en.wikibooks.org,org
220672,message #696768,Eclipselink JPA merge problem,James,http://java-persistence-performance.blogspot.com/,java-persistence-performance.blogspot.com,blogspot.com
220677,message #696778,runtime error when creating a simple class in a java program,Ed Merks,http://wiki.eclipse.org/MDT/UML2/FAQ,wiki.eclipse.org,org
220704,message #696824,Setting Perspectives Bar width?,Eclipse User,http://eclipsesource.com/blogs/,eclipsesource.com,com
220704,message #696824,Setting Perspectives Bar width?,Eclipse User,http://eclipsesource.com/services/rap/,eclipsesource.com,com
220708,message #696830,Problems installing Buckminster on Indigo,Koos de Goede,http://download.eclipse.org/tools/buckminster/updates-3.7,download.eclipse.org,org
220708,message #696830,Problems installing Buckminster on Indigo,Koos de Goede,http://archive.eclipse.org/tools/buckminster/archivedsites-3.7/,archive.eclipse.org,org
220708,message #696830,Problems installing Buckminster on Indigo,Thomas Hallgren,http://www.oracle.com/technetwork/java/javase/eol-135779.html,www.oracle.com,com
220719,message #696845,Is it possible to have preset workbench layouts?,Paul Webster,http://help.eclipse.org,help.eclipse.org,org
220743,message #696871,is there any video tutorial on how to model with GMF?,Ed Merks,http://wiki.eclipse.org/GMF_Documentation,wiki.eclipse.org,org
220743,message #696871,is there any video tutorial on how to model with GMF?,Ivar Refsdal,http://www.eclipse.org/gmt/epsilon/doc/eugenia/,www.eclipse.org,org
220743,message #696871,is there any video tutorial on how to model with GMF?,Ralph Gerbig,http://wiki.eclipse.org/Graphical_Modeling_Framework/Tutorial/Part_1,wiki.eclipse.org,org
220765,message #696897,Typo in reference documentation,Mirko Raner,http://eclipse.org/Xtext/documentation/2_0_0/020-grammar-language.php#datatypeRules,eclipse.org,org
220765,message #696897,Typo in reference documentation,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220789,message #696927,Eclipse for Testers article in STP,Alexandra Schladebeck,http://www.softwaretestpro.com/Item/5204/,www.softwaretestpro.com,com
220809,message #696957,Content assist for keywords and terminals,Sebastian Zarnekow,https://bugs.eclipse.org/bugs/show_bug.cgi?id=315624,bugs.eclipse.org,org
220809,message #696957,Content assist for keywords and terminals,Sebastian Zarnekow,https://bugs.eclipse.org/bugs/show_bug.cgi?id=309303,bugs.eclipse.org,org
220809,message #696957,Content assist for keywords and terminals,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220809,message #696957,Content assist for keywords and terminals,Sebastian Zarnekow,http://raner.ws/xtext/Fish,raner.ws,ws
220811,message #696962,[CDO] and the EMF commands.,Eike Stepper,http://www.esc-net.de,www.esc-net.de,de
220811,message #696962,[CDO] and the EMF commands.,Eike Stepper,http://thegordian.blogspot.com,thegordian.blogspot.com,blogspot.com
220811,message #696962,[CDO] and the EMF commands.,Eike Stepper,http://twitter.com/eikestepper,twitter.com,com
220811,message #696962,[CDO] and the EMF commands.,Eike Stepper,http://www.eclipse.org/cdo/downloads/#R20110608_1407,www.eclipse.org,org
220811,message #696962,[CDO] and the EMF commands.,Eclipse User,https://bugs.eclipse.org/bugs/show_bug.cgi?id=352577,bugs.eclipse.org,org
220813,message #696971,Changing a Viewpart from a Menu item,Paul Webster,http://www.eclipse.org/articles/Article-Concurrency/jobs-api.html,www.eclipse.org,org
220815,message #696974,[QVTo] confused,Wilbert Alberts,http://ruilenzonderhuilen.com,ruilenzonderhuilen.com,com
220818,message #696981,[CDO] Failing event PREPARE in state CLEAN : state machine issue with legacy mode,Alex Lagarde,https://bugs.eclipse.org/bugs/show_bug.cgi?id=352204,bugs.eclipse.org,org
220823,message #696990,how to automatically refresh a cached namedquery after object insertion/deletion ?,James,http://wiki.eclipse.org/EclipseLink,wiki.eclipse.org,org
220823,message #696990,how to automatically refresh a cached namedquery after object insertion/deletion ?,James,http://en.wikibooks.org/wiki/Java_Persistence,en.wikibooks.org,org
220823,message #696990,how to automatically refresh a cached namedquery after object insertion/deletion ?,James,http://java-persistence-performance.blogspot.com/,java-persistence-performance.blogspot.com,blogspot.com
220850,message #697050,SWTBotView.show() ignores secondary Ids,Ketan Padegaonkar,http://ketan.padegaonkar.name,ketan.padegaonkar.name,name
220850,message #697050,SWTBotView.show() ignores secondary Ids,Ketan Padegaonkar,http://eclipse.org/swtbot,eclipse.org,org
220854,message #697055,StyledText cursor position,Lakshmi Shanmugam,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/org.eclipse.swt.snippets/src/org/eclipse/swt/snippets/Snippet19.java,dev.eclipse.org,org
220872,message #697089,[QVTo] How to extend a model,Ed Willink,http://www.eclipse.org/uml2/2.0.0/UML,www.eclipse.org,org
220874,message #697096,SWTBot seems not to find a combo box in the toolbar.,Ketan Padegaonkar,http://ketan.padegaonkar.name,ketan.padegaonkar.name,name
220874,message #697096,SWTBot seems not to find a combo box in the toolbar.,Ketan Padegaonkar,http://eclipse.org/swtbot,eclipse.org,org
220874,message #697096,SWTBot seems not to find a combo box in the toolbar.,Ketan Padegaonkar,https://bugs.eclipse.org/bugs/show_bug.cgi?id=356883#c2,bugs.eclipse.org,org
220879,message #697104,xtext models as ecore,Christian Dietrich,http://www.eclipse.org/forums/index.php/mv/msg/207930/666091/#msg_666091,www.eclipse.org,org
220902,message #697159,Problem for TPTP remote Profiling webapplication running in solaris,Torsten Stolpmann,http://dev.eclipse.org/mhonarc/lists/tptp-tracing-profiling-tools-dev/msg00521.html,dev.eclipse.org,org
220904,message #697161,Birt 404 and JDBC error,Michael Williams,http://www.birt-exchange.org,www.birt-exchange.org,org
220905,message #697164,rename refactoring in the presence of nested elements,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
220915,message #697179,ADT problems,Russell Bateman,http://www.javahotchocolate.com/tutorials/android.html#support,www.javahotchocolate.com,com
220916,message #697180,handle affected file names in case of rename refactoring,Sebastian Zarnekow,http://xtext.itemis.com,xtext.itemis.com,com
